topic_id,method,result_id,score
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn87093407/1912-04-12/ed-1/?sp=1&q=clara+barton+red+cross,28.72689198447979
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn83025294/1903-01-01/ed-1/?sp=57&q=clara+barton+red+cross,25.758136497133787
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn83030272/1896-01-23/ed-1/?sp=8&q=Clara+Barton,25.679528435515728
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn83045462/1925-10-04/ed-1/?sp=5&q=clara+barton+red+cross,25.542809560605736
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn83025287/1881-05-22/ed-1/?sp=1&q=Clara+Barton,24.7669240759788
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn85066387/1899-01-15/ed-1/?sp=17&q=Clara+Barton,23.120090406981863
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn83030193/1902-08-06/ed-1/?sp=3&q=Clara+Barton,22.642868495332273
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn83045555/1904-03-26/ed-1/?sp=13&q=Clara+Barton,21.73518059304536
https://guides.loc.gov/chronicling-america-clara-h-barton,prf_with_expansion,https://www.loc.gov/resource/sn86099906/1903-02-05/ed-1/?sp=1&q=clara+barton+red+cross,20.704246849518675
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn87060004/1905-01-19/ed-1/?sp=4&q=BOSTON+Boston+SUBWAY+subway,15.55730952766463
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn90005351/1921-12-23/ed-1/?sp=1&q=BOSTON+SUBWAY,11.713670765619478
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn83030214/1903-06-21/ed-1/?sp=42&q=BOSTON+subway,11.52343068674724
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn95079490/1897-10-23/ed-1/?sp=7&q=BOSTON+SUBWAY,11.335501303660152
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn83030272/1897-12-15/ed-1/?sp=3&q=BOSTON+Boston+SUBWAY+subway,11.232710952086942
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn84028490/1897-10-07/ed-1/?sp=3&q=Boston+Subway,11.230047197093905
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn84023058/1897-03-05/ed-1/?sp=7&q=Boston+Subway,11.210448701969401
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn87078082/1910-12-07/ed-1/?sp=3&q=Boston+Subway+subway+suicide+SUICIDE,10.297820968219412
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn83030214/1897-09-19/ed-1/?sp=32&q=BOSTON+Boston+BOSTONS+SUBWAY+subway,10.292383173161868
https://guides.loc.gov/chronicling-america-boston-subway,baseline,https://www.loc.gov/resource/sn84024441/1897-03-04/ed-1/?sp=5&q=Boston+Dead+dead+explosion+flame+gas+Gas+Subway,9.405207084920738
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn83030272/1897-12-15/ed-1/?sp=3&q=BOSTON+Boston+SUBWAY+subway,32.80876991543331
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn95079490/1897-10-23/ed-1/?sp=7&q=BOSTON+SUBWAY,29.719968715695302
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn87060004/1905-01-19/ed-1/?sp=4&q=BOSTON+Boston+SUBWAY+subway,28.339047824578472
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn84028490/1897-10-07/ed-1/?sp=3&q=Boston+Subway,28.04902029825907
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn83030214/1903-06-21/ed-1/?sp=42&q=BOSTON+subway,25.476870865889065
